id,state,county,zip_3_level,order_year,order_month,species,panel_name,assay_name,remark,site,source,org_standard,age_year,R1,H1,W1,N5,N3,I2,E1,O1,N4,N6,N2,B1,Z1,W2,Z2,F1,M2,T1,K1,D1,S1,D3,E2,B2,L1,O2,W4,H3,H4,X1,T2,Z4,U1,Z3,W5,J1,O3,V1,I1,G1,A1,R3,FUSIDIC ACID,B3,D4,H2,CEFOPERAZONE,N1,C1,R2,P1,D2,W3,Q1,H5,M1,Y1
365463,New York,New York,100,2022,2,FELINE,URINE CULTURE & MIC,URINE CULTURE RESULTS,None,None,URINE,ENTEROBACTER SP,15,R,R,S,S,S,R,S,S,S,S,S,R,S,S,S,None,S,S,None,N/I,N/I,N/I,N/I,N/I,N/I,None,None,N/I,N/I,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
365463,New York,New York,100,2022,2,FELINE,URINE CULTURE & MIC,URINE CULTURE RESULTS,None,None,URINE,ENTEROBACTER SP,15,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,None,S,S,None,N/I,N/I,N/I,N/I,N/I,None,None,None,N/I,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
612587,New York,New York,100,2022,10,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,ACINETOBACTER LWOFFII,None,N/I,N/I,N/I,N/I,N/I,None,N/I,N/I,N/I,None,N/I,N/I,N/I,N/I,N/I,None,N/I,N/I,N/I,N/I,N/I,N/I,N/I,N/I,None,None,None,N/I,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
37544,New York,New York,100,2022,2,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,ENTEROCOCCUS SP,12,S,S,S,S,S,I,S,S,S,S,S,R,S,S,S,R,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
786845,New York,New York,100,2022,3,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,16,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,I,R,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
538824,New York,New York,100,2022,5,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,ENTEROCOCCUS FAECALIS,None,S,R,S,N/I,S,S,S,S,S,N/I,N/I,R,S,S,S,None,S,S,None,S,S,S,S,R,None,None,None,S,R,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
817003,New York,New York,100,2022,12,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,12,R,R,S,None,R,R,R,R,R,None,None,I,R,I,R,S,R,R,None,None,R,None,None,I,None,None,None,R,R,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
697881,New York,New York,100,2022,4,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,12,S,S,S,S,S,I,I,S,S,S,S,R,S,S,S,R,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
43042,New York,New York,100,2022,7,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,None,R,R,S,R,R,R,I,S,R,R,R,R,S,S,S,R,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
997844,New York,New York,100,2022,1,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,12,S,R,S,None,S,S,R,S,S,None,None,R,S,S,S,None,R,S,None,R,S,R,S,None,None,None,None,S,R,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
997844,New York,New York,100,2022,1,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,ENTEROCOCCUS FAECALIS,12,S,R,S,None,S,S,S,S,S,None,None,R,S,R,S,None,S,S,None,R,R,R,S,R,S,None,N/I,S,R,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
997844,New York,New York,100,2022,2,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,12,None,None,R,S,None,None,R,I,None,None,None,None,I,R,I,None,None,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
581989,New York,New York,100,2022,3,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,ENTEROCOCCUS FAECALIS,16,S,S,S,S,S,I,S,S,S,S,S,R,S,S,S,R,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
581989,New York,New York,100,2022,7,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,17,R,R,S,R,R,R,S,R,R,R,R,S,R,S,R,R,S,R,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
668896,New York,New York,100,2022,4,CANINE,URINE CULTURE & MIC,URINE CULTURE RESULTS,None,None,URINE,PROTEUS MIRABILIS,None,S,R,S,None,S,S,S,S,S,None,None,R,S,S,S,None,S,S,None,S,S,S,S,R,None,None,S,S,R,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
668896,New York,New York,100,2022,4,CANINE,URINE CULTURE & MIC,URINE CULTURE RESULTS,None,None,URINE,PROTEUS MIRABILIS,None,S,R,S,None,S,S,S,S,S,None,None,S,S,S,S,S,S,S,None,None,S,None,None,S,None,None,None,S,R,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
668896,New York,New York,100,2022,4,CANINE,URINE CULTURE & MIC,URINE CULTURE RESULTS,None,None,URINE,PROTEUS MIRABILIS,None,S,R,S,None,S,S,S,S,S,None,None,R,S,S,S,None,S,S,None,S,S,S,S,R,None,None,S,S,R,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
53241,New York,New York,100,2022,11,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,18,R,R,S,S,S,R,S,S,S,S,S,R,S,S,S,None,S,S,None,N/I,N/I,N/I,N/I,N/I,None,None,None,N/I,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
53241,New York,New York,100,2022,11,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,ENTEROCOCCUS FAECALIS,18,R,R,S,R,R,R,I,R,R,R,R,R,R,R,R,None,S,S,None,N/I,None,N/I,N/I,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
53241,New York,New York,100,2022,12,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,18,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
707713,New York,New York,100,2022,9,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,14,R,R,S,None,R,R,S,R,R,None,None,S,R,I,R,None,R,R,None,R,R,R,S,I,S,None,None,R,R,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
707713,New York,New York,100,2022,9,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,MORGANELLA MORGANII,14,I,R,S,R,R,R,I,S,R,R,R,S,S,S,S,S,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
53241,New York,New York,100,2022,11,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,18,S,R,S,N/I,S,S,S,S,S,None,None,S,S,S,S,None,S,S,N/I,S,S,S,S,S,None,None,S,S,R,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
53241,New York,New York,100,2022,11,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,ENTEROCOCCUS FAECALIS,18,S,S,None,None,None,None,S,I,None,None,None,S,I,None,R,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
53241,New York,New York,100,2022,12,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,18,S,R,S,S,S,I,I,S,S,None,S,R,S,S,S,None,S,N/I,R,N/I,None,N/I,N/I,N/I,None,None,S,None,None,None,None,None,None,None,None,None,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
53241,New York,New York,100,2022,11,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,18,S,R,S,None,S,S,S,R,S,None,None,I,R,I,R,S,R,S,None,None,R,None,None,I,None,None,None,S,R,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
53241,New York,New York,100,2022,11,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,ENTEROCOCCUS FAECALIS,18,S,S,S,None,S,S,S,S,S,None,None,S,S,S,S,None,S,S,None,S,S,S,S,S,None,S,S,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
53241,New York,New York,100,2022,12,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,18,S,S,S,None,S,S,S,S,S,None,None,S,S,S,S,None,S,S,None,S,S,S,S,S,None,None,S,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
47802,New York,New York,100,2022,6,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,None,S,S,S,None,S,S,S,R,S,None,None,S,R,S,R,None,S,S,None,S,S,S,S,S,S,None,S,S,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
47802,New York,New York,100,2022,6,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,None,R,R,S,S,S,R,S,S,S,S,None,R,S,S,S,None,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
47802,New York,New York,100,2022,6,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,None,R,R,S,None,R,R,R,R,R,None,None,R,R,I,R,None,S,R,None,R,R,R,S,R,S,None,I,R,R,S,None,R,I,R,R,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
31517,New York,New York,100,2022,9,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,18,R,R,S,S,I,R,S,S,R,S,S,R,S,S,S,None,S,S,None,N/I,N/I,N/I,N/I,N/I,N/I,None,None,N/I,N/I,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
294407,New York,New York,100,2022,12,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,None,S,S,S,S,S,S,I,S,S,S,S,R,S,S,S,S,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
19392,New York,New York,100,2022,12,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,ENTEROCOCCUS FAECALIS,None,R,R,S,S,I,R,I,S,R,S,S,S,S,S,S,S,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
19392,New York,New York,100,2022,12,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,ENTEROCOCCUS FAECALIS,None,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,I,R,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
638130,New York,New York,100,2022,11,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,12,S,S,None,None,None,None,R,S,None,None,None,R,S,None,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
198819,New York,New York,100,2022,6,CANINE,None,URINE CULTURE RESULTS,None,None,URINE,E COLI,None,S,S,S,S,S,S,I,S,S,S,S,S,S,S,S,S,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
198819,New York,New York,100,2022,6,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,None,N/I,N/I,N/I,N/I,N/I,None,N/I,N/I,N/I,None,None,N/I,N/I,N/I,N/I,None,N/I,N/I,N/I,N/I,N/I,N/I,N/I,N/I,None,None,N/I,N/I,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
997844,New York,New York,100,2022,1,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,12,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
997844,New York,New York,100,2022,1,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,ENTEROCOCCUS FAECALIS,12,S,R,S,N/I,S,S,S,S,S,N/I,N/I,S,S,S,S,None,S,S,N/I,S,S,S,S,S,S,S,S,S,R,S,None,S,S,S,S,None,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
997844,New York,New York,100,2022,2,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,12,S,S,N/I,N/I,N/I,None,S,I,N/I,N/I,N/I,S,I,N/I,I,None,N/I,N/I,None,R,N/I,R,S,S,N/I,None,None,N/I,N/I,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
59970,New York,New York,100,2022,5,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,13,S,S,S,None,S,S,S,S,S,None,None,S,S,S,S,S,S,S,None,None,S,None,None,S,None,None,None,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
294407,New York,New York,100,2022,12,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,None,S,I,S,S,S,S,I,S,S,S,S,S,S,S,S,S,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
294425,New York,New York,100,2022,10,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,None,N/I,N/I,S,S,N/I,None,N/I,S,N/I,None,N/I,N/I,S,S,S,None,N/I,S,S,None,None,None,N/I,None,None,None,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
294425,New York,New York,100,2022,10,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,PROTEUS MIRABILIS,None,S,S,None,None,None,None,S,I,None,None,None,R,I,None,I,R,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
786845,New York,New York,100,2022,3,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,16,S,S,S,S,S,S,I,S,S,S,S,S,S,S,S,S,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
294407,New York,New York,100,2022,12,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,None,R,R,S,S,S,R,S,S,S,S,S,R,S,S,S,None,S,N/I,None,N/I,N/I,N/I,N/I,N/I,N/I,None,None,N/I,N/I,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
208909,New York,New York,100,2022,2,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,11,N/I,N/I,S,S,None,None,N/I,S,None,None,None,N/I,S,S,S,None,None,S,S,N/I,None,N/I,N/I,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
208909,New York,New York,100,2022,2,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,11,R,R,S,S,S,R,S,S,S,S,S,R,S,S,S,None,S,S,None,N/I,N/I,N/I,N/I,N/I,N/I,None,None,N/I,N/I,N/I,None,None,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
997844,New York,New York,100,2022,1,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,12,I,R,S,S,I,S,R,R,S,I,S,R,R,S,R,R,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
997844,New York,New York,100,2022,1,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,ENTEROCOCCUS FAECALIS,12,S,S,S,S,S,I,S,S,S,S,S,R,S,S,S,R,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
997844,New York,New York,100,2022,2,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,12,S,R,S,S,S,S,S,R,S,S,S,R,R,R,R,I,R,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
59970,New York,New York,100,2022,5,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,13,R,R,S,S,S,R,I,S,S,S,S,R,S,S,S,None,S,S,None,N/I,None,N/I,N/I,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
440701,New York,New York,100,2022,6,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,STAPHYLOCOCCUS FELIS,18,S,R,S,S,S,S,S,S,S,S,S,R,S,S,S,S,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
43042,New York,New York,100,2022,7,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,None,N/I,N/I,N/I,None,N/I,None,N/I,N/I,N/I,None,None,N/I,N/I,N/I,N/I,None,N/I,N/I,None,N/I,N/I,N/I,N/I,N/I,None,None,None,N/I,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
706851,New York,New York,100,2022,1,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,12,S,S,N/I,N/I,N/I,None,S,S,N/I,N/I,N/I,R,S,N/I,S,None,None,N/I,None,R,None,R,S,R,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
706851,New York,New York,100,2022,1,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,ENTEROCOCCUS FAECALIS,12,S,R,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
